time,vehicle_id,speed,acceleration,slope_degrees,road_grade_angle,x,y,edge_id,lane_id,signed_power_watts,consumption_power_watts
28.0,286,8.711514000000001,0.0,0.0,0.0,4990.82,1137.26,42520941#1,42520941#1_0,2953.7539309607287,2953.7539309607287
30.0,286,7.862166830884793,0.3089641611790288,0.0,0.0,5001.153240399347,1148.6856662195958,:530924816_1,:530924816_1_0,7646.318521490044,7646.318521490044
31.0,286,8.017702016501257,0.15553518561646396,0.0,0.0,5006.554844571482,1154.5840611629205,831157582#1,831157582#1_0,5292.739225502817,5292.739225502817
32.0,286,8.451549233506935,0.4338472170056775,0.0,0.0,5012.296847397594,1160.7721057840595,831157582#1,831157582#1_0,10309.814020357539,10309.814020357539
33.0,286,7.553002112532535,-0.8985471209744,0.0,0.0,5017.428375153932,1166.302253311404,831157582#1,831157582#1_0,-11100.907297573078,0.0
35.0,286,7.9723850231957964,-0.5907329984940599,0.0,0.0,5028.662635594433,1178.409197002753,831157582#1,831157582#1_0,-6784.588277197161,0.0
36.0,286,8.41354230573544,0.4411572825396437,0.0,0.0,5034.378816422632,1184.5694137596195,831157582#1,831157582#1_0,10390.709526217444,10390.709526217444
37.0,286,8.20989272798089,-0.2036495777545504,0.0,0.0,5039.95663723911,1190.5805226263935,831157582#1,831157582#1_0,-568.8314455337668,0.0
38.0,286,7.547851152775378,-0.662041575205512,0.0,0.0,5045.1561582912145,1196.0387296398615,831157582#1,831157582#1_0,-7477.015803231434,0.0
39.0,286,7.875865958967746,0.32801480619236845,0.0,0.0,5050.6616270446475,1201.6578715762619,831157582#1,831157582#1_0,7962.386177813903,7962.386177813903
40.0,286,7.5865634332285605,-0.2893025257391857,0.0,0.0,5055.964864573725,1207.0706067552144,831157582#1,831157582#1_0,-1791.1132209949906,0.0
41.0,286,7.597347937302233,0.010784504073672707,0.0,0.0,5061.324537334986,1212.4398357882676,831157582#1,831157582#1_0,2823.3326188665724,2823.3326188665724
42.0,286,7.666294645435677,0.06894670813344383,0.0,0.0,5067.03493219596,1217.541474766032,831157582#1,831157582#1_0,3745.769519658204,3745.769519658204
43.0,286,8.515800391846836,0.8495057464111593,0.0,0.0,5073.378098620386,1223.208428779047,831157582#1,831157582#1_0,17553.505643742905,17553.505643742905
44.0,286,8.266687021066003,-0.24911337078083307,0.0,0.0,5077.361890301312,1231.0710780628833,831157582#1,831157582#1_1,-1338.35286864594,0.0
45.0,286,8.141138383477495,-0.12554863758850843,0.0,0.0,5083.419629426868,1236.5243766007097,831157582#1,831157582#1_1,729.1337920951207,729.1337920951207
46.0,286,8.065939754002297,-0.07519862947519762,0.0,0.0,5089.427330576762,1241.923547653469,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,1550.9430334348353,1550.9430334348353
47.0,286,8.473071601718233,0.40713184771593625,0.0,0.0,5096.136181472014,1247.2479922813468,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,9876.054474973898,9876.054474973898
48.0,286,7.730587448283599,-0.7424841534346349,0.0,0.0,5102.754507624233,1251.4095553628003,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,-8934.605637108874,0.0
49.0,286,7.846274611224921,0.11568716294132209,0.0,0.0,5109.464370395558,1255.6037377751147,831157582#6,831157582#6_1,4560.460183115354,4560.460183115354
